Epoch, MSE
6328, 0.250341
6329, 0.250341
6330, 0.250341
6331, 0.250341
6332, 0.250341
6333, 0.250341
6334, 0.250341
6335, 0.250341
6336, 0.25034
6337, 0.25034
6338, 0.25034
6339, 0.25034
6340, 0.25034
6341, 0.25034
6342, 0.25034
6343, 0.25034
6344, 0.25034
6345, 0.25034
6346, 0.250339
6347, 0.250339
6348, 0.250339
6349, 0.250339
6350, 0.250339
6351, 0.250339
6352, 0.250339
6353, 0.250339
6354, 0.250339
6355, 0.250338
6356, 0.250338
6357, 0.250338
6358, 0.250338
6359, 0.250338
6360, 0.250338
6361, 0.250338
6362, 0.250338
6363, 0.250338
6364, 0.250338
6365, 0.250337
6366, 0.250337
6367, 0.250337
6368, 0.250337
6369, 0.250337
6370, 0.250337
6371, 0.250337
6372, 0.250337
6373, 0.250337
6374, 0.250336
6375, 0.250336
6376, 0.250336
6377, 0.250336
6378, 0.250336
6379, 0.250336
6380, 0.250336
6381, 0.250336
6382, 0.250336
6383, 0.250336
6384, 0.250335
6385, 0.250335
6386, 0.250335
6387, 0.250335
6388, 0.250335
6389, 0.250335
6390, 0.250335
6391, 0.250335
6392, 0.250335
6393, 0.250335
6394, 0.250334
6395, 0.250334
6396, 0.250334
6397, 0.250334
6398, 0.250334
6399, 0.250334
6400, 0.250334
6401, 0.250334
6402, 0.250334
6403, 0.250333
6404, 0.250333
6405, 0.250333
6406, 0.250333
6407, 0.250333
6408, 0.250333
6409, 0.250333
6410, 0.250333
6411, 0.250333
6412, 0.250333
6413, 0.250332
6414, 0.250332
6415, 0.250332
6416, 0.250332
6417, 0.250332
6418, 0.250332
6419, 0.250332
6420, 0.250332
6421, 0.250332
6422, 0.250332
6423, 0.250331
6424, 0.250331
6425, 0.250331
6426, 0.250331
6427, 0.250331
6428, 0.250331
6429, 0.250331
6430, 0.250331
6431, 0.250331
6432, 0.25033
6433, 0.25033
6434, 0.25033
6435, 0.25033
6436, 0.25033
6437, 0.25033
6438, 0.25033
6439, 0.25033
6440, 0.25033
6441, 0.25033
6442, 0.250329
6443, 0.250329
6444, 0.250329
6445, 0.250329
6446, 0.250329
6447, 0.250329
6448, 0.250329
6449, 0.250329
6450, 0.250329
6451, 0.250329
6452, 0.250328
6453, 0.250328
6454, 0.250328
6455, 0.250328
6456, 0.250328
6457, 0.250328
6458, 0.250328
6459, 0.250328
6460, 0.250328
6461, 0.250328
6462, 0.250327
6463, 0.250327
6464, 0.250327
6465, 0.250327
6466, 0.250327
6467, 0.250327
6468, 0.250327
6469, 0.250327
6470, 0.250327
6471, 0.250326
6472, 0.250326
6473, 0.250326
6474, 0.250326
6475, 0.250326
6476, 0.250326
6477, 0.250326
6478, 0.250326
6479, 0.250326
6480, 0.250326
6481, 0.250325
6482, 0.250325
6483, 0.250325
6484, 0.250325
6485, 0.250325
6486, 0.250325
6487, 0.250325
6488, 0.250325
6489, 0.250325
6490, 0.250325
6491, 0.250324
6492, 0.250324
6493, 0.250324
6494, 0.250324
6495, 0.250324
6496, 0.250324
6497, 0.250324
6498, 0.250324
6499, 0.250324
6500, 0.250323
6501, 0.250323
6502, 0.250323
6503, 0.250323
6504, 0.250323
6505, 0.250323
6506, 0.250323
6507, 0.250323
6508, 0.250323
6509, 0.250323
6510, 0.250322
6511, 0.250322
6512, 0.250322
6513, 0.250322
6514, 0.250322
6515, 0.250322
6516, 0.250322
6517, 0.250322
6518, 0.250322
6519, 0.250322
6520, 0.250321
6521, 0.250321
6522, 0.250321
6523, 0.250321
6524, 0.250321
6525, 0.250321
6526, 0.250321
6527, 0.250321
6528, 0.250321
6529, 0.25032
6530, 0.25032
6531, 0.25032
6532, 0.25032
6533, 0.25032
6534, 0.25032
6535, 0.25032
6536, 0.25032
6537, 0.25032
6538, 0.25032
6539, 0.250319
6540, 0.250319
6541, 0.250319
6542, 0.250319
6543, 0.250319
6544, 0.250319
6545, 0.250319
6546, 0.250319
6547, 0.250319
6548, 0.250319
6549, 0.250318
6550, 0.250318
6551, 0.250318
6552, 0.250318
6553, 0.250318
6554, 0.250318
6555, 0.250318
6556, 0.250318
6557, 0.250318
6558, 0.250317
6559, 0.250317
6560, 0.250317
6561, 0.250317
6562, 0.250317
6563, 0.250317
6564, 0.250317
6565, 0.250317
6566, 0.250317
6567, 0.250317
6568, 0.250316
6569, 0.250316
6570, 0.250316
6571, 0.250316
6572, 0.250316
6573, 0.250316
6574, 0.250316
6575, 0.250316
6576, 0.250316
6577, 0.250316
6578, 0.250315
6579, 0.250315
6580, 0.250315
6581, 0.250315
6582, 0.250315
6583, 0.250315
6584, 0.250315
6585, 0.250315
6586, 0.250315
6587, 0.250315
6588, 0.250314
6589, 0.250314
6590, 0.250314
6591, 0.250314
6592, 0.250314
6593, 0.250314
6594, 0.250314
6595, 0.250314
6596, 0.250314
6597, 0.250313
6598, 0.250313
6599, 0.250313
6600, 0.250313
6601, 0.250313
6602, 0.250313
6603, 0.250313
6604, 0.250313
6605, 0.250313
6606, 0.250313
6607, 0.250312
6608, 0.250312
6609, 0.250312
6610, 0.250312
6611, 0.250312
6612, 0.250312
6613, 0.250312
6614, 0.250312
6615, 0.250312
6616, 0.250312
6617, 0.250311
6618, 0.250311
6619, 0.250311
6620, 0.250311
6621, 0.250311
6622, 0.250311
6623, 0.250311
6624, 0.250311
6625, 0.250311
6626, 0.25031
6627, 0.25031
6628, 0.25031
6629, 0.25031
6630, 0.25031
6631, 0.25031
6632, 0.25031
6633, 0.25031
6634, 0.25031
6635, 0.25031
6636, 0.250309
6637, 0.250309
6638, 0.250309
6639, 0.250309
6640, 0.250309
6641, 0.250309
6642, 0.250309
6643, 0.250309
6644, 0.250309
6645, 0.250309
6646, 0.250308
6647, 0.250308
6648, 0.250308
6649, 0.250308
6650, 0.250308
6651, 0.250308
6652, 0.250308
6653, 0.250308
6654, 0.250308
6655, 0.250308
6656, 0.250307
6657, 0.250307
6658, 0.250307
6659, 0.250307
6660, 0.250307
6661, 0.250307
6662, 0.250307
6663, 0.250307
6664, 0.250307
6665, 0.250306
6666, 0.250306
6667, 0.250306
6668, 0.250306
6669, 0.250306
6670, 0.250306
6671, 0.250306
6672, 0.250306
6673, 0.250306
6674, 0.250306
6675, 0.250305
6676, 0.250305
6677, 0.250305
6678, 0.250305
6679, 0.250305
6680, 0.250305
6681, 0.250305
6682, 0.250305
6683, 0.250305
6684, 0.250305
6685, 0.250304
6686, 0.250304
6687, 0.250304
6688, 0.250304
6689, 0.250304
6690, 0.250304
6691, 0.250304
6692, 0.250304
6693, 0.250304
6694, 0.250304
6695, 0.250303
6696, 0.250303
6697, 0.250303
6698, 0.250303
6699, 0.250303
6700, 0.250303
6701, 0.250303
6702, 0.250303
6703, 0.250303
6704, 0.250302
6705, 0.250302
6706, 0.250302
6707, 0.250302
6708, 0.250302
6709, 0.250302
6710, 0.250302
6711, 0.250302
6712, 0.250302
6713, 0.250302
6714, 0.250301
6715, 0.250301
6716, 0.250301
6717, 0.250301
6718, 0.250301
6719, 0.250301
6720, 0.250301
6721, 0.250301
6722, 0.250301
6723, 0.250301
6724, 0.2503
6725, 0.2503
6726, 0.2503
6727, 0.2503
6728, 0.2503
6729, 0.2503
6730, 0.2503
6731, 0.2503
6732, 0.2503
6733, 0.250299
6734, 0.250299
6735, 0.250299
6736, 0.250299
6737, 0.250299
6738, 0.250299
6739, 0.250299
6740, 0.250299
6741, 0.250299
6742, 0.250299
6743, 0.250298
6744, 0.250298
6745, 0.250298
6746, 0.250298
6747, 0.250298
6748, 0.250298
6749, 0.250298
6750, 0.250298
6751, 0.250298
6752, 0.250298
6753, 0.250297
6754, 0.250297
6755, 0.250297
6756, 0.250297
6757, 0.250297
6758, 0.250297
6759, 0.250297
6760, 0.250297
6761, 0.250297
6762, 0.250297
6763, 0.250296
6764, 0.250296
6765, 0.250296
6766, 0.250296
6767, 0.250296
6768, 0.250296
6769, 0.250296
6770, 0.250296
6771, 0.250296
6772, 0.250295
6773, 0.250295
6774, 0.250295
6775, 0.250295
6776, 0.250295
6777, 0.250295
6778, 0.250295
6779, 0.250295
6780, 0.250295
6781, 0.250295
6782, 0.250294
6783, 0.250294
6784, 0.250294
6785, 0.250294
6786, 0.250294
6787, 0.250294
6788, 0.250294
6789, 0.250294
6790, 0.250294
6791, 0.250294
6792, 0.250293
6793, 0.250293
6794, 0.250293
6795, 0.250293
6796, 0.250293
6797, 0.250293
6798, 0.250293
6799, 0.250293
6800, 0.250293
6801, 0.250293
6802, 0.250292
6803, 0.250292
6804, 0.250292
6805, 0.250292
6806, 0.250292
6807, 0.250292
6808, 0.250292
6809, 0.250292
6810, 0.250292
6811, 0.250291
6812, 0.250291
6813, 0.250291
6814, 0.250291
6815, 0.250291
6816, 0.250291
6817, 0.250291
6818, 0.250291
6819, 0.250291
6820, 0.250291
6821, 0.25029
6822, 0.25029
6823, 0.25029
6824, 0.25029
6825, 0.25029
6826, 0.25029
6827, 0.25029
6828, 0.25029
6829, 0.25029
6830, 0.25029
6831, 0.250289
6832, 0.250289
6833, 0.250289
6834, 0.250289
6835, 0.250289
6836, 0.250289
6837, 0.250289
6838, 0.250289
6839, 0.250289
6840, 0.250289
6841, 0.250288
6842, 0.250288
6843, 0.250288
6844, 0.250288
6845, 0.250288
6846, 0.250288
6847, 0.250288
6848, 0.250288
6849, 0.250288
6850, 0.250287
6851, 0.250287
6852, 0.250287
6853, 0.250287
6854, 0.250287
6855, 0.250287
6856, 0.250287
6857, 0.250287
6858, 0.250287
6859, 0.250287
6860, 0.250286
6861, 0.250286
6862, 0.250286
6863, 0.250286
6864, 0.250286
6865, 0.250286
6866, 0.250286
6867, 0.250286
6868, 0.250286
6869, 0.250286
6870, 0.250285
6871, 0.250285
6872, 0.250285
6873, 0.250285
6874, 0.250285
6875, 0.250285
6876, 0.250285
6877, 0.250285
6878, 0.250285
6879, 0.250285
6880, 0.250284
6881, 0.250284
6882, 0.250284
6883, 0.250284
6884, 0.250284
6885, 0.250284
6886, 0.250284
6887, 0.250284
6888, 0.250284
6889, 0.250283
6890, 0.250283
6891, 0.250283
6892, 0.250283
6893, 0.250283
6894, 0.250283
6895, 0.250283
6896, 0.250283
6897, 0.250283
6898, 0.250283
6899, 0.250282
6900, 0.250282
6901, 0.250282
6902, 0.250282
6903, 0.250282
6904, 0.250282
6905, 0.250282
6906, 0.250282
6907, 0.250282
6908, 0.250282
6909, 0.250281
6910, 0.250281
6911, 0.250281
6912, 0.250281
6913, 0.250281
6914, 0.250281
6915, 0.250281
6916, 0.250281
6917, 0.250281
6918, 0.250281
6919, 0.25028
6920, 0.25028
6921, 0.25028
6922, 0.25028
6923, 0.25028
6924, 0.25028
6925, 0.25028
6926, 0.25028
6927, 0.25028
6928, 0.250279
6929, 0.250279
6930, 0.250279
6931, 0.250279
6932, 0.250279
6933, 0.250279
6934, 0.250279
6935, 0.250279
6936, 0.250279
6937, 0.250279
6938, 0.250278
6939, 0.250278
6940, 0.250278
6941, 0.250278
6942, 0.250278
6943, 0.250278
6944, 0.250278
6945, 0.250278
6946, 0.250278
6947, 0.250278
6948, 0.250277
6949, 0.250277
6950, 0.250277
6951, 0.250277
6952, 0.250277
6953, 0.250277
6954, 0.250277
6955, 0.250277
6956, 0.250277
6957, 0.250277
6958, 0.250276
6959, 0.250276
6960, 0.250276
6961, 0.250276
6962, 0.250276
6963, 0.250276
6964, 0.250276
6965, 0.250276
6966, 0.250276
6967, 0.250275
6968, 0.250275
6969, 0.250275
6970, 0.250275
6971, 0.250275
6972, 0.250275
6973, 0.250275
6974, 0.250275
6975, 0.250275
6976, 0.250275
6977, 0.250274
6978, 0.250274
6979, 0.250274
6980, 0.250274
6981, 0.250274
6982, 0.250274
6983, 0.250274
6984, 0.250274
6985, 0.250274
6986, 0.250274
6987, 0.250273
6988, 0.250273
6989, 0.250273
6990, 0.250273
6991, 0.250273
6992, 0.250273
6993, 0.250273
6994, 0.250273
6995, 0.250273
6996, 0.250273
6997, 0.250272
6998, 0.250272
6999, 0.250272
7000, 0.250272
7001, 0.250272
7002, 0.250272
7003, 0.250272
7004, 0.250272
7005, 0.250272
7006, 0.250271
7007, 0.250271
7008, 0.250271
7009, 0.250271
7010, 0.250271
7011, 0.250271
7012, 0.250271
7013, 0.250271
7014, 0.250271
7015, 0.250271
7016, 0.25027
7017, 0.25027
7018, 0.25027
7019, 0.25027
7020, 0.25027
7021, 0.25027
7022, 0.25027
7023, 0.25027
7024, 0.25027
7025, 0.25027
7026, 0.250269
7027, 0.250269
7028, 0.250269
7029, 0.250269
7030, 0.250269
7031, 0.250269
7032, 0.250269
7033, 0.250269
7034, 0.250269
7035, 0.250269
7036, 0.250268
7037, 0.250268
7038, 0.250268
7039, 0.250268
7040, 0.250268
7041, 0.250268
7042, 0.250268
7043, 0.250268
7044, 0.250268
7045, 0.250268
7046, 0.250267
7047, 0.250267
7048, 0.250267
7049, 0.250267
7050, 0.250267
7051, 0.250267
7052, 0.250267
7053, 0.250267
7054, 0.250267
7055, 0.250266
7056, 0.250266
7057, 0.250266
7058, 0.250266
7059, 0.250266
7060, 0.250266
7061, 0.250266
7062, 0.250266
7063, 0.250266
7064, 0.250266
7065, 0.250265
7066, 0.250265
7067, 0.250265
7068, 0.250265
7069, 0.250265
7070, 0.250265
7071, 0.250265
7072, 0.250265
7073, 0.250265
7074, 0.250265
7075, 0.250264
7076, 0.250264
7077, 0.250264
7078, 0.250264
7079, 0.250264
7080, 0.250264
7081, 0.250264
7082, 0.250264
7083, 0.250264
7084, 0.250264
7085, 0.250263
7086, 0.250263
7087, 0.250263
7088, 0.250263
7089, 0.250263
7090, 0.250263
7091, 0.250263
7092, 0.250263
7093, 0.250263
7094, 0.250262
7095, 0.250262
7096, 0.250262
7097, 0.250262
7098, 0.250262
7099, 0.250262
7100, 0.250262
7101, 0.250262
7102, 0.250262
7103, 0.250262
7104, 0.250261
7105, 0.250261
7106, 0.250261
7107, 0.250261
7108, 0.250261
7109, 0.250261
7110, 0.250261
7111, 0.250261
7112, 0.250261
7113, 0.250261
7114, 0.25026
7115, 0.25026
7116, 0.25026
7117, 0.25026
7118, 0.25026
7119, 0.25026
7120, 0.25026
7121, 0.25026
7122, 0.25026
7123, 0.25026
7124, 0.250259
7125, 0.250259
7126, 0.250259
7127, 0.250259
7128, 0.250259
7129, 0.250259
7130, 0.250259
7131, 0.250259
7132, 0.250259
7133, 0.250258
7134, 0.250258
7135, 0.250258
7136, 0.250258
7137, 0.250258
7138, 0.250258
7139, 0.250258
7140, 0.250258
7141, 0.250258
7142, 0.250258
7143, 0.250257
7144, 0.250257
7145, 0.250257
7146, 0.250257
7147, 0.250257
7148, 0.250257
7149, 0.250257
7150, 0.250257
7151, 0.250257
7152, 0.250257
7153, 0.250256
7154, 0.250256
7155, 0.250256
7156, 0.250256
7157, 0.250256
7158, 0.250256
7159, 0.250256
7160, 0.250256
7161, 0.250256
7162, 0.250256
7163, 0.250255
7164, 0.250255
7165, 0.250255
7166, 0.250255
7167, 0.250255
7168, 0.250255
7169, 0.250255
7170, 0.250255
7171, 0.250255
7172, 0.250254
7173, 0.250254
7174, 0.250254
7175, 0.250254
7176, 0.250254
7177, 0.250254
7178, 0.250254
7179, 0.250254
7180, 0.250254
7181, 0.250254
7182, 0.250253
7183, 0.250253
7184, 0.250253
7185, 0.250253
7186, 0.250253
7187, 0.250253
7188, 0.250253
7189, 0.250253
7190, 0.250253
7191, 0.250253
7192, 0.250252
7193, 0.250252
7194, 0.250252
7195, 0.250252
7196, 0.250252
7197, 0.250252
7198, 0.250252
7199, 0.250252
7200, 0.250252
7201, 0.250252
7202, 0.250251
7203, 0.250251
7204, 0.250251
7205, 0.250251
7206, 0.250251
7207, 0.250251
7208, 0.250251
7209, 0.250251
7210, 0.250251
7211, 0.250251
7212, 0.25025
7213, 0.25025
7214, 0.25025
7215, 0.25025
7216, 0.25025
7217, 0.25025
7218, 0.25025
7219, 0.25025
7220, 0.25025
7221, 0.250249
7222, 0.250249
7223, 0.250249
7224, 0.250249
7225, 0.250249
7226, 0.250249
7227, 0.250249
7228, 0.250249
7229, 0.250249
7230, 0.250249
7231, 0.250248
7232, 0.250248
7233, 0.250248
7234, 0.250248
7235, 0.250248
7236, 0.250248
7237, 0.250248
7238, 0.250248
7239, 0.250248
7240, 0.250248
7241, 0.250247
7242, 0.250247
7243, 0.250247
7244, 0.250247
7245, 0.250247
7246, 0.250247
7247, 0.250247
7248, 0.250247
7249, 0.250247
7250, 0.250247
7251, 0.250246
7252, 0.250246
7253, 0.250246
7254, 0.250246
7255, 0.250246
7256, 0.250246
7257, 0.250246
7258, 0.250246
7259, 0.250246
7260, 0.250245
7261, 0.250245
7262, 0.250245
7263, 0.250245
7264, 0.250245
7265, 0.250245
7266, 0.250245
7267, 0.250245
7268, 0.250245
7269, 0.250245
7270, 0.250244
7271, 0.250244
7272, 0.250244
7273, 0.250244
7274, 0.250244
7275, 0.250244
7276, 0.250244
7277, 0.250244
7278, 0.250244
7279, 0.250244
7280, 0.250243
7281, 0.250243
7282, 0.250243
7283, 0.250243
7284, 0.250243
7285, 0.250243
7286, 0.250243
7287, 0.250243
7288, 0.250243
7289, 0.250243
7290, 0.250242
7291, 0.250242
7292, 0.250242
7293, 0.250242
7294, 0.250242
7295, 0.250242
7296, 0.250242
7297, 0.250242
7298, 0.250242
7299, 0.250241
7300, 0.250241
7301, 0.250241
7302, 0.250241
7303, 0.250241
7304, 0.250241
7305, 0.250241
7306, 0.250241
7307, 0.250241
7308, 0.250241
7309, 0.25024
7310, 0.25024
7311, 0.25024
7312, 0.25024
7313, 0.25024
7314, 0.25024
7315, 0.25024
7316, 0.25024
7317, 0.25024
7318, 0.25024
7319, 0.250239
7320, 0.250239
7321, 0.250239
7322, 0.250239
7323, 0.250239
7324, 0.250239
7325, 0.250239
7326, 0.250239
7327, 0.250239
7328, 0.250239
7329, 0.250238
7330, 0.250238
7331, 0.250238
7332, 0.250238
7333, 0.250238
7334, 0.250238
7335, 0.250238
7336, 0.250238
7337, 0.250238
7338, 0.250237
7339, 0.250237
7340, 0.250237
7341, 0.250237
7342, 0.250237
7343, 0.250237
7344, 0.250237
7345, 0.250237
7346, 0.250237
7347, 0.250237
7348, 0.250236
7349, 0.250236
7350, 0.250236
7351, 0.250236
7352, 0.250236
7353, 0.250236
7354, 0.250236
7355, 0.250236
7356, 0.250236
7357, 0.250236
7358, 0.250235
7359, 0.250235
7360, 0.250235
7361, 0.250235
7362, 0.250235
7363, 0.250235
7364, 0.250235
7365, 0.250235
7366, 0.250235
7367, 0.250235
7368, 0.250234
7369, 0.250234
7370, 0.250234
7371, 0.250234
7372, 0.250234
7373, 0.250234
7374, 0.250234
7375, 0.250234
7376, 0.250234
7377, 0.250233
7378, 0.250233
7379, 0.250233
7380, 0.250233
7381, 0.250233
7382, 0.250233
7383, 0.250233
7384, 0.250233
7385, 0.250233
7386, 0.250233
7387, 0.250232
7388, 0.250232
7389, 0.250232
7390, 0.250232
7391, 0.250232
7392, 0.250232
7393, 0.250232
7394, 0.250232
7395, 0.250232
7396, 0.250232
7397, 0.250231
7398, 0.250231
7399, 0.250231
7400, 0.250231
7401, 0.250231
7402, 0.250231
7403, 0.250231
7404, 0.250231
7405, 0.250231
7406, 0.250231
7407, 0.25023
7408, 0.25023
7409, 0.25023
7410, 0.25023
7411, 0.25023
7412, 0.25023
7413, 0.25023
7414, 0.25023
7415, 0.25023
7416, 0.250229
7417, 0.250229
7418, 0.250229
7419, 0.250229
7420, 0.250229
7421, 0.250229
7422, 0.250229
7423, 0.250229
7424, 0.250229
7425, 0.250229
7426, 0.250228
7427, 0.250228
7428, 0.250228
7429, 0.250228
7430, 0.250228
7431, 0.250228
7432, 0.250228
7433, 0.250228
7434, 0.250228
7435, 0.250228
7436, 0.250227
7437, 0.250227
7438, 0.250227
7439, 0.250227
7440, 0.250227
7441, 0.250227
7442, 0.250227
7443, 0.250227
7444, 0.250227
7445, 0.250227
7446, 0.250226
7447, 0.250226
7448, 0.250226
7449, 0.250226
7450, 0.250226
7451, 0.250226
7452, 0.250226
7453, 0.250226
7454, 0.250226
7455, 0.250225
7456, 0.250225
7457, 0.250225
7458, 0.250225
7459, 0.250225
7460, 0.250225
7461, 0.250225
7462, 0.250225
7463, 0.250225
7464, 0.250225
7465, 0.250224
7466, 0.250224
7467, 0.250224
7468, 0.250224
7469, 0.250224
7470, 0.250224
7471, 0.250224
7472, 0.250224
7473, 0.250224
7474, 0.250224
7475, 0.250223
7476, 0.250223
7477, 0.250223
7478, 0.250223
7479, 0.250223
7480, 0.250223
7481, 0.250223
7482, 0.250223
7483, 0.250223
7484, 0.250223
7485, 0.250222
7486, 0.250222
7487, 0.250222
7488, 0.250222
7489, 0.250222
7490, 0.250222
7491, 0.250222
7492, 0.250222
7493, 0.250222
7494, 0.250221
7495, 0.250221
7496, 0.250221
7497, 0.250221
7498, 0.250221
7499, 0.250221
7500, 0.250221
7501, 0.250221
7502, 0.250221
7503, 0.250221
7504, 0.25022
7505, 0.25022
7506, 0.25022
7507, 0.25022
7508, 0.25022
7509, 0.25022
7510, 0.25022
7511, 0.25022
7512, 0.25022
7513, 0.25022
7514, 0.250219
7515, 0.250219
7516, 0.250219
7517, 0.250219
7518, 0.250219
7519, 0.250219
7520, 0.250219
7521, 0.250219
7522, 0.250219
7523, 0.250219
7524, 0.250218
7525, 0.250218
7526, 0.250218
7527, 0.250218
7528, 0.250218
7529, 0.250218
7530, 0.250218
7531, 0.250218
7532, 0.250218
7533, 0.250217
7534, 0.250217
7535, 0.250217
7536, 0.250217
7537, 0.250217
7538, 0.250217
7539, 0.250217
7540, 0.250217
7541, 0.250217
7542, 0.250217
7543, 0.250216
7544, 0.250216
7545, 0.250216
7546, 0.250216
7547, 0.250216
7548, 0.250216
7549, 0.250216
7550, 0.250216
7551, 0.250216
7552, 0.250216
7553, 0.250215
7554, 0.250215
7555, 0.250215
7556, 0.250215
7557, 0.250215
7558, 0.250215
7559, 0.250215
7560, 0.250215
7561, 0.250215
7562, 0.250215
7563, 0.250214
7564, 0.250214
7565, 0.250214
7566, 0.250214
7567, 0.250214
7568, 0.250214
7569, 0.250214
7570, 0.250214
7571, 0.250214
7572, 0.250213
7573, 0.250213
7574, 0.250213
7575, 0.250213
7576, 0.250213
7577, 0.250213
7578, 0.250213
7579, 0.250213
7580, 0.250213
7581, 0.250213
7582, 0.250212
7583, 0.250212
7584, 0.250212
7585, 0.250212
7586, 0.250212
7587, 0.250212
7588, 0.250212
7589, 0.250212
7590, 0.250212
7591, 0.250212
7592, 0.250211
7593, 0.250211
7594, 0.250211
7595, 0.250211
7596, 0.250211
7597, 0.250211
7598, 0.250211
7599, 0.250211
7600, 0.250211
7601, 0.25021
7602, 0.25021
7603, 0.25021
7604, 0.25021
7605, 0.25021
7606, 0.25021
7607, 0.25021
7608, 0.25021
7609, 0.25021
7610, 0.25021
7611, 0.250209
7612, 0.250209
7613, 0.250209
7614, 0.250209
7615, 0.250209
7616, 0.250209
7617, 0.250209
7618, 0.250209
7619, 0.250209
7620, 0.250209
7621, 0.250208
7622, 0.250208
7623, 0.250208
7624, 0.250208
7625, 0.250208
7626, 0.250208
7627, 0.250208
7628, 0.250208
7629, 0.250208
7630, 0.250208
7631, 0.250207
7632, 0.250207
7633, 0.250207
7634, 0.250207
7635, 0.250207
7636, 0.250207
7637, 0.250207
7638, 0.250207
7639, 0.250207
7640, 0.250206
7641, 0.250206
7642, 0.250206
7643, 0.250206
7644, 0.250206
7645, 0.250206
7646, 0.250206
7647, 0.250206
7648, 0.250206
7649, 0.250206
7650, 0.250205
7651, 0.250205
7652, 0.250205
7653, 0.250205
7654, 0.250205
7655, 0.250205
7656, 0.250205
7657, 0.250205
7658, 0.250205
7659, 0.250205
7660, 0.250204
7661, 0.250204
7662, 0.250204
7663, 0.250204
7664, 0.250204
7665, 0.250204
7666, 0.250204
7667, 0.250204
7668, 0.250204
7669, 0.250203
7670, 0.250203
7671, 0.250203
7672, 0.250203
7673, 0.250203
7674, 0.250203
7675, 0.250203
7676, 0.250203
7677, 0.250203
7678, 0.250203
7679, 0.250202
7680, 0.250202
7681, 0.250202
7682, 0.250202
7683, 0.250202
7684, 0.250202
7685, 0.250202
7686, 0.250202
7687, 0.250202
7688, 0.250202
7689, 0.250201
7690, 0.250201
7691, 0.250201
7692, 0.250201
7693, 0.250201
7694, 0.250201
7695, 0.250201
7696, 0.250201
7697, 0.250201
7698, 0.250201
7699, 0.2502
7700, 0.2502
7701, 0.2502
7702, 0.2502
7703, 0.2502
7704, 0.2502
7705, 0.2502
7706, 0.2502
7707, 0.2502
7708, 0.250199
7709, 0.250199
7710, 0.250199
7711, 0.250199
7712, 0.250199
7713, 0.250199
7714, 0.250199
7715, 0.250199
7716, 0.250199
7717, 0.250199
7718, 0.250198
7719, 0.250198
7720, 0.250198
7721, 0.250198
7722, 0.250198
7723, 0.250198
7724, 0.250198
7725, 0.250198
7726, 0.250198
7727, 0.250198
7728, 0.250197
7729, 0.250197
7730, 0.250197
7731, 0.250197
7732, 0.250197
7733, 0.250197
7734, 0.250197
7735, 0.250197
7736, 0.250197
7737, 0.250196
7738, 0.250196
7739, 0.250196
7740, 0.250196
7741, 0.250196
7742, 0.250196
7743, 0.250196
7744, 0.250196
7745, 0.250196
7746, 0.250196
7747, 0.250195
7748, 0.250195
7749, 0.250195
7750, 0.250195
7751, 0.250195
7752, 0.250195
7753, 0.250195
7754, 0.250195
7755, 0.250195
7756, 0.250195
7757, 0.250194
7758, 0.250194
7759, 0.250194
7760, 0.250194
7761, 0.250194
7762, 0.250194
7763, 0.250194
7764, 0.250194
7765, 0.250194
7766, 0.250194
7767, 0.250193
7768, 0.250193
7769, 0.250193
7770, 0.250193
7771, 0.250193
7772, 0.250193
7773, 0.250193
7774, 0.250193
7775, 0.250193
7776, 0.250192
7777, 0.250192
7778, 0.250192
7779, 0.250192
7780, 0.250192
7781, 0.250192
7782, 0.250192
7783, 0.250192
7784, 0.250192
7785, 0.250192
7786, 0.250191
7787, 0.250191
7788, 0.250191
7789, 0.250191
7790, 0.250191
7791, 0.250191
7792, 0.250191
7793, 0.250191
7794, 0.250191
7795, 0.250191
7796, 0.25019
7797, 0.25019
7798, 0.25019
7799, 0.25019
7800, 0.25019
7801, 0.25019
7802, 0.25019
7803, 0.25019
7804, 0.25019
7805, 0.250189
7806, 0.250189
7807, 0.250189
7808, 0.250189
7809, 0.250189
7810, 0.250189
7811, 0.250189
7812, 0.250189
7813, 0.250189
7814, 0.250189
7815, 0.250188
7816, 0.250188
7817, 0.250188
7818, 0.250188
7819, 0.250188
7820, 0.250188
7821, 0.250188
7822, 0.250188
7823, 0.250188
7824, 0.250188
7825, 0.250187
7826, 0.250187
7827, 0.250187
7828, 0.250187
7829, 0.250187
7830, 0.250187
7831, 0.250187
7832, 0.250187
7833, 0.250187
7834, 0.250186
7835, 0.250186
7836, 0.250186
7837, 0.250186
7838, 0.250186
7839, 0.250186
7840, 0.250186
7841, 0.250186
7842, 0.250186
7843, 0.250186
7844, 0.250185
7845, 0.250185
7846, 0.250185
7847, 0.250185
7848, 0.250185
7849, 0.250185
7850, 0.250185
7851, 0.250185
7852, 0.250185
7853, 0.250185
7854, 0.250184
7855, 0.250184
7856, 0.250184
7857, 0.250184
7858, 0.250184
7859, 0.250184
7860, 0.250184
7861, 0.250184
7862, 0.250184
7863, 0.250183
7864, 0.250183
7865, 0.250183
7866, 0.250183
7867, 0.250183
7868, 0.250183
7869, 0.250183
7870, 0.250183
7871, 0.250183
7872, 0.250183
7873, 0.250182
7874, 0.250182
7875, 0.250182
7876, 0.250182
7877, 0.250182
7878, 0.250182
7879, 0.250182
7880, 0.250182
7881, 0.250182
