Iterations,Error
8867,0.388394
8868,0.388394
8869,0.388395
8870,0.388395
8871,0.388395
8872,0.388395
8873,0.388395
8874,0.388395
8875,0.388395
8876,0.388395
8877,0.388395
8878,0.388395
8879,0.388395
8880,0.388395
8881,0.388395
8882,0.388395
8883,0.388395
8884,0.388395
8885,0.388395
8886,0.388395
8887,0.388395
8888,0.388395
8889,0.388395
8890,0.388395
8891,0.388395
8892,0.388395
8893,0.388395
8894,0.388395
8895,0.388395
8896,0.388395
8897,0.388395
8898,0.388395
8899,0.388395
8900,0.388395
8901,0.388395
8902,0.388395
8903,0.388395
8904,0.388395
8905,0.388395
8906,0.388395
8907,0.388396
8908,0.388396
8909,0.388396
8910,0.388396
8911,0.388396
8912,0.388396
8913,0.388396
8914,0.388396
8915,0.388396
8916,0.388396
8917,0.388396
8918,0.388396
8919,0.388396
8920,0.388396
8921,0.388396
8922,0.388396
8923,0.388396
8924,0.388396
8925,0.388396
8926,0.388396
8927,0.388396
8928,0.388396
8929,0.388396
8930,0.388396
8931,0.388396
8932,0.388396
8933,0.388396
8934,0.388396
8935,0.388396
8936,0.388396
8937,0.388396
8938,0.388396
8939,0.388396
8940,0.388396
8941,0.388396
8942,0.388396
8943,0.388396
8944,0.388397
8945,0.388397
8946,0.388397
8947,0.388397
8948,0.388397
8949,0.388397
8950,0.388397
8951,0.388397
8952,0.388397
8953,0.388397
8954,0.388397
8955,0.388397
8956,0.388397
8957,0.388397
8958,0.388397
8959,0.388397
8960,0.388397
8961,0.388397
8962,0.388397
8963,0.388397
8964,0.388397
8965,0.388397
8966,0.388397
8967,0.388397
8968,0.388397
8969,0.388397
8970,0.388397
8971,0.388397
8972,0.388397
8973,0.388397
8974,0.388397
8975,0.388397
8976,0.388397
8977,0.388397
8978,0.388397
8979,0.388397
8980,0.388397
8981,0.388397
8982,0.388398
8983,0.388398
8984,0.388398
8985,0.388398
8986,0.388398
8987,0.388398
8988,0.388398
8989,0.388398
8990,0.388398
8991,0.388398
8992,0.388398
8993,0.388398
8994,0.388398
8995,0.388398
8996,0.388398
8997,0.388398
8998,0.388398
8999,0.388398
9000,0.388398
9001,0.388398
9002,0.388398
9003,0.388398
9004,0.388398
9005,0.388398
9006,0.388398
9007,0.388398
9008,0.388398
9009,0.388398
9010,0.388398
9011,0.388398
9012,0.388398
9013,0.388398
9014,0.388398
9015,0.388398
9016,0.388398
9017,0.388398
9018,0.388398
9019,0.388398
9020,0.388399
9021,0.388399
9022,0.388399
9023,0.388399
9024,0.388399
9025,0.388399
9026,0.388399
9027,0.388399
9028,0.388399
9029,0.388399
9030,0.388399
9031,0.388399
9032,0.388399
9033,0.388399
9034,0.388399
9035,0.388399
9036,0.388399
9037,0.388399
9038,0.388399
9039,0.388399
9040,0.388399
9041,0.388399
9042,0.388399
9043,0.388399
9044,0.388399
9045,0.388399
9046,0.388399
9047,0.388399
9048,0.388399
9049,0.388399
9050,0.388399
9051,0.388399
9052,0.388399
9053,0.388399
9054,0.388399
9055,0.388399
9056,0.388399
9057,0.388399
9058,0.3884
9059,0.3884
9060,0.3884
9061,0.3884
9062,0.3884
9063,0.3884
9064,0.3884
9065,0.3884
9066,0.3884
9067,0.3884
9068,0.3884
9069,0.3884
9070,0.3884
9071,0.3884
9072,0.3884
9073,0.3884
9074,0.3884
9075,0.3884
9076,0.3884
9077,0.3884
9078,0.3884
9079,0.3884
9080,0.3884
9081,0.3884
9082,0.3884
9083,0.3884
9084,0.3884
9085,0.3884
9086,0.3884
9087,0.3884
9088,0.3884
9089,0.3884
9090,0.3884
9091,0.3884
9092,0.3884
9093,0.3884
9094,0.3884
9095,0.3884
9096,0.388401
9097,0.388401
9098,0.388401
9099,0.388401
9100,0.388401
9101,0.388401
9102,0.388401
9103,0.388401
9104,0.388401
9105,0.388401
9106,0.388401
9107,0.388401
9108,0.388401
9109,0.388401
9110,0.388401
9111,0.388401
9112,0.388401
9113,0.388401
9114,0.388401
9115,0.388401
9116,0.388401
9117,0.388401
9118,0.388401
9119,0.388401
9120,0.388401
9121,0.388401
9122,0.388401
9123,0.388401
9124,0.388401
9125,0.388401
9126,0.388401
9127,0.388401
9128,0.388401
9129,0.388401
9130,0.388401
9131,0.388401
9132,0.388401
9133,0.388401
9134,0.388401
9135,0.388402
9136,0.388402
9137,0.388402
9138,0.388402
9139,0.388402
9140,0.388402
9141,0.388402
9142,0.388402
9143,0.388402
9144,0.388402
9145,0.388402
9146,0.388402
9147,0.388402
9148,0.388402
9149,0.388402
9150,0.388402
9151,0.388402
9152,0.388402
9153,0.388402
9154,0.388402
9155,0.388402
9156,0.388402
9157,0.388402
9158,0.388402
9159,0.388402
9160,0.388402
9161,0.388402
9162,0.388402
9163,0.388402
9164,0.388402
9165,0.388402
9166,0.388402
9167,0.388402
9168,0.388402
9169,0.388402
9170,0.388402
9171,0.388402
9172,0.388402
9173,0.388402
9174,0.388403
9175,0.388403
9176,0.388403
9177,0.388403
9178,0.388403
9179,0.388403
9180,0.388403
9181,0.388403
9182,0.388403
9183,0.388403
9184,0.388403
9185,0.388403
9186,0.388403
9187,0.388403
9188,0.388403
9189,0.388403
9190,0.388403
9191,0.388403
9192,0.388403
9193,0.388403
9194,0.388403
9195,0.388403
9196,0.388403
9197,0.388403
9198,0.388403
9199,0.388403
9200,0.388403
9201,0.388403
9202,0.388403
9203,0.388403
9204,0.388403
9205,0.388403
9206,0.388403
9207,0.388403
9208,0.388403
9209,0.388403
9210,0.388403
9211,0.388403
9212,0.388404
9213,0.388404
9214,0.388404
9215,0.388404
9216,0.388404
9217,0.388404
9218,0.388404
9219,0.388404
9220,0.388404
9221,0.388404
9222,0.388404
9223,0.388404
9224,0.388404
9225,0.388404
9226,0.388404
9227,0.388404
9228,0.388404
9229,0.388404
9230,0.388404
9231,0.388404
9232,0.388404
9233,0.388404
9234,0.388404
9235,0.388404
9236,0.388404
9237,0.388404
9238,0.388404
9239,0.388404
9240,0.388404
9241,0.388404
9242,0.388404
9243,0.388404
9244,0.388404
9245,0.388404
9246,0.388404
9247,0.388404
9248,0.388404
9249,0.388404
9250,0.388404
9251,0.388404
9252,0.388405
9253,0.388405
9254,0.388405
9255,0.388405
9256,0.388405
9257,0.388405
9258,0.388405
9259,0.388405
9260,0.388405
9261,0.388405
9262,0.388405
9263,0.388405
9264,0.388405
9265,0.388405
9266,0.388405
9267,0.388405
9268,0.388405
9269,0.388405
9270,0.388405
9271,0.388405
9272,0.388405
9273,0.388405
9274,0.388405
9275,0.388405
9276,0.388405
9277,0.388405
9278,0.388405
9279,0.388405
9280,0.388405
9281,0.388405
9282,0.388405
9283,0.388405
9284,0.388405
9285,0.388405
9286,0.388405
9287,0.388405
9288,0.388405
9289,0.388405
9290,0.388405
9291,0.388406
9292,0.388406
9293,0.388406
9294,0.388406
9295,0.388406
9296,0.388406
9297,0.388406
9298,0.388406
9299,0.388406
9300,0.388406
9301,0.388406
9302,0.388406
9303,0.388406
9304,0.388406
9305,0.388406
9306,0.388406
9307,0.388406
9308,0.388406
9309,0.388406
9310,0.388406
9311,0.388406
9312,0.388406
9313,0.388406
9314,0.388406
9315,0.388406
9316,0.388406
9317,0.388406
9318,0.388406
9319,0.388406
9320,0.388406
9321,0.388406
9322,0.388406
9323,0.388406
9324,0.388406
9325,0.388406
9326,0.388406
9327,0.388406
9328,0.388406
9329,0.388406
9330,0.388407
9331,0.388407
9332,0.388407
9333,0.388407
9334,0.388407
9335,0.388407
9336,0.388407
9337,0.388407
9338,0.388407
9339,0.388407
9340,0.388407
9341,0.388407
9342,0.388407
9343,0.388407
9344,0.388407
9345,0.388407
9346,0.388407
9347,0.388407
9348,0.388407
9349,0.388407
9350,0.388407
9351,0.388407
9352,0.388407
9353,0.388407
9354,0.388407
9355,0.388407
9356,0.388407
9357,0.388407
9358,0.388407
9359,0.388407
9360,0.388407
9361,0.388407
9362,0.388407
9363,0.388407
9364,0.388407
9365,0.388407
9366,0.388407
9367,0.388407
9368,0.388407
9369,0.388407
9370,0.388408
9371,0.388408
9372,0.388408
9373,0.388408
9374,0.388408
9375,0.388408
9376,0.388408
9377,0.388408
9378,0.388408
9379,0.388408
9380,0.388408
9381,0.388408
9382,0.388408
9383,0.388408
9384,0.388408
9385,0.388408
9386,0.388408
9387,0.388408
9388,0.388408
9389,0.388408
9390,0.388408
9391,0.388408
9392,0.388408
9393,0.388408
9394,0.388408
9395,0.388408
9396,0.388408
9397,0.388408
9398,0.388408
9399,0.388408
9400,0.388408
9401,0.388408
9402,0.388408
9403,0.388408
9404,0.388408
9405,0.388408
9406,0.388408
9407,0.388408
9408,0.388408
9409,0.388408
9410,0.388409
9411,0.388409
9412,0.388409
9413,0.388409
9414,0.388409
9415,0.388409
9416,0.388409
9417,0.388409
9418,0.388409
9419,0.388409
9420,0.388409
9421,0.388409
9422,0.388409
9423,0.388409
9424,0.388409
9425,0.388409
9426,0.388409
9427,0.388409
9428,0.388409
9429,0.388409
9430,0.388409
9431,0.388409
9432,0.388409
9433,0.388409
9434,0.388409
9435,0.388409
9436,0.388409
9437,0.388409
9438,0.388409
9439,0.388409
9440,0.388409
9441,0.388409
9442,0.388409
9443,0.388409
9444,0.388409
9445,0.388409
9446,0.388409
9447,0.388409
9448,0.388409
9449,0.388409
9450,0.38841
9451,0.38841
9452,0.38841
9453,0.38841
9454,0.38841
9455,0.38841
9456,0.38841
9457,0.38841
9458,0.38841
9459,0.38841
9460,0.38841
9461,0.38841
9462,0.38841
9463,0.38841
9464,0.38841
9465,0.38841
9466,0.38841
9467,0.38841
9468,0.38841
9469,0.38841
9470,0.38841
9471,0.38841
9472,0.38841
9473,0.38841
9474,0.38841
9475,0.38841
9476,0.38841
9477,0.38841
9478,0.38841
9479,0.38841
9480,0.38841
9481,0.38841
9482,0.38841
9483,0.38841
9484,0.38841
9485,0.38841
9486,0.38841
9487,0.38841
9488,0.38841
9489,0.38841
9490,0.38841
9491,0.388411
9492,0.388411
9493,0.388411
9494,0.388411
9495,0.388411
9496,0.388411
9497,0.388411
9498,0.388411
9499,0.388411
9500,0.388411
9501,0.388411
9502,0.388411
9503,0.388411
9504,0.388411
9505,0.388411
9506,0.388411
9507,0.388411
9508,0.388411
9509,0.388411
9510,0.388411
9511,0.388411
9512,0.388411
9513,0.388411
9514,0.388411
9515,0.388411
9516,0.388411
9517,0.388411
9518,0.388411
9519,0.388411
9520,0.388411
9521,0.388411
9522,0.388411
9523,0.388411
9524,0.388411
9525,0.388411
9526,0.388411
9527,0.388411
9528,0.388411
9529,0.388411
9530,0.388411
9531,0.388412
9532,0.388412
9533,0.388412
9534,0.388412
9535,0.388412
9536,0.388412
9537,0.388412
9538,0.388412
9539,0.388412
9540,0.388412
9541,0.388412
9542,0.388412
9543,0.388412
9544,0.388412
9545,0.388412
9546,0.388412
9547,0.388412
9548,0.388412
9549,0.388412
9550,0.388412
9551,0.388412
9552,0.388412
9553,0.388412
9554,0.388412
9555,0.388412
9556,0.388412
9557,0.388412
9558,0.388412
9559,0.388412
9560,0.388412
9561,0.388412
9562,0.388412
9563,0.388412
9564,0.388412
9565,0.388412
9566,0.388412
9567,0.388412
9568,0.388412
9569,0.388412
9570,0.388412
9571,0.388412
9572,0.388413
9573,0.388413
9574,0.388413
9575,0.388413
9576,0.388413
9577,0.388413
9578,0.388413
9579,0.388413
9580,0.388413
9581,0.388413
9582,0.388413
9583,0.388413
9584,0.388413
9585,0.388413
9586,0.388413
9587,0.388413
9588,0.388413
9589,0.388413
9590,0.388413
9591,0.388413
9592,0.388413
9593,0.388413
9594,0.388413
9595,0.388413
9596,0.388413
9597,0.388413
9598,0.388413
9599,0.388413
9600,0.388413
9601,0.388413
9602,0.388413
9603,0.388413
9604,0.388413
9605,0.388413
9606,0.388413
9607,0.388413
9608,0.388413
9609,0.388413
9610,0.388413
9611,0.388413
9612,0.388413
9613,0.388414
9614,0.388414
9615,0.388414
9616,0.388414
9617,0.388414
9618,0.388414
9619,0.388414
9620,0.388414
9621,0.388414
9622,0.388414
9623,0.388414
9624,0.388414
9625,0.388414
9626,0.388414
9627,0.388414
9628,0.388414
9629,0.388414
9630,0.388414
9631,0.388414
9632,0.388414
9633,0.388414
9634,0.388414
9635,0.388414
9636,0.388414
9637,0.388414
9638,0.388414
9639,0.388414
9640,0.388414
9641,0.388414
9642,0.388414
9643,0.388414
9644,0.388414
9645,0.388414
9646,0.388414
9647,0.388414
9648,0.388414
9649,0.388414
9650,0.388414
9651,0.388414
9652,0.388414
9653,0.388414
9654,0.388415
9655,0.388415
9656,0.388415
9657,0.388415
9658,0.388415
9659,0.388415
9660,0.388415
9661,0.388415
9662,0.388415
9663,0.388415
9664,0.388415
9665,0.388415
9666,0.388415
9667,0.388415
9668,0.388415
9669,0.388415
9670,0.388415
9671,0.388415
9672,0.388415
9673,0.388415
9674,0.388415
9675,0.388415
9676,0.388415
9677,0.388415
9678,0.388415
9679,0.388415
9680,0.388415
9681,0.388415
9682,0.388415
9683,0.388415
9684,0.388415
9685,0.388415
9686,0.388415
9687,0.388415
9688,0.388415
9689,0.388415
9690,0.388415
9691,0.388415
9692,0.388415
9693,0.388415
9694,0.388415
9695,0.388415
9696,0.388416
9697,0.388416
9698,0.388416
9699,0.388416
9700,0.388416
9701,0.388416
9702,0.388416
9703,0.388416
9704,0.388416
9705,0.388416
9706,0.388416
9707,0.388416
9708,0.388416
9709,0.388416
9710,0.388416
9711,0.388416
9712,0.388416
9713,0.388416
9714,0.388416
9715,0.388416
9716,0.388416
9717,0.388416
9718,0.388416
9719,0.388416
9720,0.388416
9721,0.388416
9722,0.388416
9723,0.388416
9724,0.388416
9725,0.388416
9726,0.388416
9727,0.388416
9728,0.388416
9729,0.388416
9730,0.388416
9731,0.388416
9732,0.388416
9733,0.388416
9734,0.388416
9735,0.388416
9736,0.388416
9737,0.388417
9738,0.388417
9739,0.388417
9740,0.388417
9741,0.388417
9742,0.388417
9743,0.388417
9744,0.388417
9745,0.388417
9746,0.388417
9747,0.388417
9748,0.388417
9749,0.388417
9750,0.388417
9751,0.388417
9752,0.388417
9753,0.388417
9754,0.388417
9755,0.388417
9756,0.388417
9757,0.388417
9758,0.388417
9759,0.388417
9760,0.388417
9761,0.388417
9762,0.388417
9763,0.388417
9764,0.388417
9765,0.388417
9766,0.388417
9767,0.388417
9768,0.388417
9769,0.388417
9770,0.388417
9771,0.388417
9772,0.388417
9773,0.388417
9774,0.388417
9775,0.388417
9776,0.388417
9777,0.388417
9778,0.388417
9779,0.388418
9780,0.388418
9781,0.388418
9782,0.388418
9783,0.388418
9784,0.388418
9785,0.388418
9786,0.388418
9787,0.388418
9788,0.388418
9789,0.388418
9790,0.388418
9791,0.388418
9792,0.388418
9793,0.388418
9794,0.388418
9795,0.388418
9796,0.388418
9797,0.388418
9798,0.388418
9799,0.388418
9800,0.388418
9801,0.388418
9802,0.388418
9803,0.388418
9804,0.388418
9805,0.388418
9806,0.388418
9807,0.388418
9808,0.388418
9809,0.388418
9810,0.388418
9811,0.388418
9812,0.388418
9813,0.388418
9814,0.388418
9815,0.388418
9816,0.388418
9817,0.388418
9818,0.388418
9819,0.388418
9820,0.388418
9821,0.388419
9822,0.388419
9823,0.388419
9824,0.388419
9825,0.388419
9826,0.388419
9827,0.388419
9828,0.388419
9829,0.388419
9830,0.388419
9831,0.388419
9832,0.388419
9833,0.388419
9834,0.388419
9835,0.388419
9836,0.388419
9837,0.388419
9838,0.388419
9839,0.388419
9840,0.388419
9841,0.388419
9842,0.388419
9843,0.388419
9844,0.388419
9845,0.388419
9846,0.388419
9847,0.388419
9848,0.388419
9849,0.388419
9850,0.388419
9851,0.388419
9852,0.388419
9853,0.388419
9854,0.388419
9855,0.388419
9856,0.388419
9857,0.388419
9858,0.388419
9859,0.388419
9860,0.388419
9861,0.388419
9862,0.388419
9863,0.388419
9864,0.38842
9865,0.38842
9866,0.38842
9867,0.38842
9868,0.38842
9869,0.38842
9870,0.38842
9871,0.38842
9872,0.38842
9873,0.38842
9874,0.38842
9875,0.38842
9876,0.38842
9877,0.38842
9878,0.38842
9879,0.38842
9880,0.38842
9881,0.38842
9882,0.38842
9883,0.38842
9884,0.38842
9885,0.38842
9886,0.38842
9887,0.38842
9888,0.38842
9889,0.38842
9890,0.38842
9891,0.38842
9892,0.38842
9893,0.38842
9894,0.38842
9895,0.38842
9896,0.38842
9897,0.38842
9898,0.38842
9899,0.38842
9900,0.38842
9901,0.38842
9902,0.38842
9903,0.38842
9904,0.38842
9905,0.38842
9906,0.388421
9907,0.388421
9908,0.388421
9909,0.388421
9910,0.388421
9911,0.388421
9912,0.388421
9913,0.388421
9914,0.388421
9915,0.388421
9916,0.388421
9917,0.388421
9918,0.388421
9919,0.388421
9920,0.388421
9921,0.388421
9922,0.388421
9923,0.388421
9924,0.388421
9925,0.388421
9926,0.388421
9927,0.388421
9928,0.388421
9929,0.388421
9930,0.388421
9931,0.388421
9932,0.388421
9933,0.388421
9934,0.388421
9935,0.388421
9936,0.388421
9937,0.388421
9938,0.388421
9939,0.388421
9940,0.388421
9941,0.388421
9942,0.388421
9943,0.388421
9944,0.388421
9945,0.388421
9946,0.388421
9947,0.388421
9948,0.388421
9949,0.388422
9950,0.388422
9951,0.388422
9952,0.388422
9953,0.388422
9954,0.388422
9955,0.388422
9956,0.388422
9957,0.388422
9958,0.388422
9959,0.388422
9960,0.388422
9961,0.388422
9962,0.388422
9963,0.388422
9964,0.388422
9965,0.388422
9966,0.388422
9967,0.388422
9968,0.388422
9969,0.388422
9970,0.388422
9971,0.388422
9972,0.388422
9973,0.388422
9974,0.388422
9975,0.388422
9976,0.388422
9977,0.388422
9978,0.388422
9979,0.388422
9980,0.388422
9981,0.388422
9982,0.388422
9983,0.388422
9984,0.388422
9985,0.388422
9986,0.388422
9987,0.388422
9988,0.388422
9989,0.388422
9990,0.388422
9991,0.388422
9992,0.388423
9993,0.388423
9994,0.388423
9995,0.388423
9996,0.388423
9997,0.388423
9998,0.388423
9999,0.388423
10000,0.388423
